quote_id,quote_date,account_id,sales_rep_id,product_id,quantity,status,list_price,unit_price,margin
393,2024-09-01,5369,5,10,11,lost,220.0,141.47,64.3046602836324
394,2024-02-12,5754,9,5,45,lost,50.0,32.11,64.21801781550201
395,2024-11-22,4770,2,8,56,lost,75.0,40.15,53.536183422923294
396,2024-06-21,5741,5,4,159,won,200.0,145.39,72.69399975550351
397,2024-03-05,6537,5,3,488,lost,150.0,68.95,45.9660197403771
398,2024-09-22,894,7,7,64,lost,100.0,73.15,73.15073171406627
399,2024-07-22,9885,3,9,20,won,120.0,72.97,60.80574224301631
400,2024-11-15,3064,4,9,24,won,120.0,79.17,65.97643249290178
401,2024-04-26,7375,5,10,74,lost,220.0,93.96,42.70739516483995
402,2024-10-15,8745,8,4,27,lost,200.0,162.04,81.0188420348088
403,2024-02-05,5976,5,7,51,won,100.0,58.11,58.106090768686855
404,2024-01-27,5828,6,9,519,lost,120.0,63.78,53.15212842498131
405,2024-01-21,2520,1,7,82,lost,100.0,50.57,50.56696133240095
406,2024-09-02,3496,3,6,28,lost,500.0,231.12,46.22456769926166
407,2024-09-07,6759,4,8,121,won,75.0,24.02,32.02809206343042
408,2024-11-04,294,9,10,47,lost,220.0,73.36,33.34562795061052
409,2024-03-25,5019,10,1,29,lost,250.0,128.55,51.41930132493412
410,2024-07-18,7081,4,2,499,lost,300.0,194.32,64.7739952109989
411,2024-09-11,4277,2,6,396,lost,500.0,215.56,43.111079122263924
412,2024-10-23,3280,9,8,162,won,75.0,25.59,34.118828507307164
413,2024-12-30,9965,2,1,13,lost,250.0,137.72,55.087849662204384
414,2024-11-26,1830,4,7,236,won,100.0,75.65,75.65282361812513
415,2024-01-12,2969,4,4,328,won,200.0,186.52,93.25931317526609
416,2024-12-24,9404,2,7,69,lost,100.0,55.92,55.924693696051456
417,2024-06-13,2799,9,6,23,lost,500.0,264.09,52.81854471956626
418,2024-06-07,4088,4,2,23,lost,300.0,157.74,52.58113316729478
419,2024-06-13,7381,2,7,11,lost,100.0,66.79,66.79450874027648
420,2024-03-11,484,9,7,182,lost,100.0,72.11,72.10902870483565
421,2024-08-16,3999,2,3,445,lost,150.0,71.23,47.485299830807776
422,2024-06-12,6905,9,3,239,lost,150.0,28.33,18.886218454260487
423,2024-03-31,7597,5,3,417,lost,150.0,52.49,34.99582886582996
424,2024-11-13,4877,6,1,131,lost,250.0,83.18,33.270201348160384
425,2024-07-05,2842,8,10,226,lost,220.0,105.32,47.87085586133243
426,2024-12-09,9279,5,7,194,won,100.0,60.88,60.87747046122165
427,2024-10-14,1781,7,1,570,lost,250.0,63.36,25.342727312219353
428,2024-10-01,165,9,9,0,lost,120.0,104.01,86.6751448956326
429,2024-02-19,8554,10,6,44,won,500.0,302.81,60.56264521346975
430,2024-01-08,3351,7,9,96,lost,120.0,59.31,49.420955688269174
431,2024-03-07,8189,4,7,235,lost,100.0,64.27,64.26578880307514
432,2024-05-02,3838,2,3,110,lost,150.0,75.01,50.00541575609701
433,2024-06-25,8576,4,2,169,lost,300.0,176.33,58.77735052942211
434,2024-06-02,1890,4,5,84,won,50.0,32.38,64.75845241336278
435,2024-09-18,1566,7,5,283,lost,50.0,29.89,59.78744275231587
436,2024-05-17,2264,7,9,564,won,120.0,51.38,42.815679942635406
437,2024-02-14,666,10,1,2,lost,250.0,204.54,81.81537463305101
438,2024-06-20,7370,7,3,359,lost,150.0,68.47,45.649049471505315
439,2024-04-11,2186,7,9,53,won,120.0,63.67,53.06129856968288
440,2024-12-19,8176,1,2,228,lost,300.0,169.74,56.57992938065754
441,2024-12-30,1079,5,1,1,lost,250.0,192.46,76.98399102855647
443,2024-07-24,3246,7,2,331,won,300.0,170.12,56.70544675630564
444,2024-06-26,9314,5,4,12,lost,200.0,153.57,76.7837339174185
445,2024-05-16,9924,10,9,97,lost,120.0,59.68,49.735125741097036
446,2024-12-01,1972,7,1,155,lost,250.0,85.48,34.19201238830975
447,2024-09-06,2153,5,3,572,lost,150.0,77.57,51.71315571487672
448,2024-06-11,4755,6,1,104,won,250.0,127.85,51.14182128270693
449,2024-04-09,764,6,9,88,lost,120.0,72.88,60.73212560907114
450,2024-11-13,4196,8,4,123,lost,200.0,200.0,100.0
451,2024-02-06,7945,8,6,97,won,500.0,343.97,68.79336059854256
452,2024-05-09,8236,1,2,6,lost,300.0,198.8,66.26773722511281
453,2024-02-05,7562,9,10,897,won,220.0,60.55,27.523534293347534
454,2024-08-13,4796,5,5,26,lost,50.0,35.62,71.23603438237825
455,2024-06-01,7233,5,4,37,lost,200.0,164.34,82.17029000133816
457,2024-03-14,9169,4,9,159,lost,120.0,57.82,48.17953060551018
458,2024-11-10,9486,3,1,62,lost,250.0,122.41,48.96566681148571
459,2024-07-04,706,7,9,224,lost,120.0,75.93,63.27751437838678
460,2024-10-18,56,1,8,9,lost,75.0,39.25,52.332050969835805
461,2024-11-14,1927,9,6,208,lost,500.0,261.64,52.32891834750213
462,2024-12-12,3845,4,9,556,lost,120.0,70.89,59.07831942577742
463,2024-09-07,5942,6,8,29,won,75.0,39.93,53.24480425100416
464,2024-10-21,7806,1,7,405,lost,100.0,57.94,57.935151749309235
465,2024-08-08,7098,5,6,233,lost,500.0,259.84,51.96853205549054
466,2024-12-03,900,4,5,41,lost,50.0,28.09,56.1748429201456
467,2024-09-10,1710,1,2,63,lost,300.0,222.54,74.18166410881464
468,2024-01-25,2959,5,9,56,lost,120.0,56.31,46.92751345178819
469,2024-10-07,6028,2,6,154,lost,500.0,137.97,27.593877434729126
470,2024-10-05,5037,7,7,420,lost,100.0,69.01,69.01248951270765
471,2024-11-15,126,6,5,208,lost,50.0,20.61,41.2297858021784
472,2024-09-01,498,6,5,158,lost,50.0,23.66,47.328358631802736
473,2024-04-18,9370,6,3,14,won,150.0,92.69,61.79499898872858
474,2024-02-09,5733,3,4,32,lost,200.0,163.66,81.8314050068598
475,2024-09-08,5382,9,6,38,lost,500.0,283.42,56.68426735680197
478,2024-06-03,6294,2,9,523,lost,120.0,53.41,44.50595502200848
479,2024-07-01,6642,5,6,273,lost,500.0,252.28,50.455618263658806
480,2024-09-28,4305,8,5,80,lost,50.0,36.49,72.97110658235557
481,2024-07-14,3865,1,8,101,lost,75.0,25.26,33.676918224002826
482,2024-12-27,8439,5,9,76,lost,120.0,63.96,53.29679689939881
483,2024-05-13,4730,6,8,68,lost,75.0,34.73,46.304363051173524
484,2024-11-09,8567,4,7,133,lost,100.0,70.32,70.32294342504917
485,2024-11-05,796,2,8,187,lost,75.0,31.57,42.09140923994192
486,2024-04-20,6373,7,9,124,lost,120.0,63.02,52.51864680828264
487,2024-02-05,1966,9,8,171,lost,75.0,31.04,41.391728581893915
488,2024-12-06,4420,8,6,54,lost,500.0,283.95,56.789701282948364
489,2024-11-20,8013,1,5,631,won,50.0,22.46,44.92609697590412
490,2024-09-15,503,5,10,6,lost,220.0,144.03,65.47025404473092
491,2024-06-17,2603,5,5,137,lost,50.0,30.83,61.66823525453876
492,2024-12-01,2599,10,2,460,lost,300.0,144.28,48.094705264084816
493,2024-05-28,4721,5,8,39,lost,75.0,24.8,33.0698678287985
494,2024-04-29,2554,7,9,25,lost,120.0,87.48,72.90094270190554
495,2024-10-05,3430,2,1,433,lost,250.0,107.48,42.99397576585457
496,2024-07-19,7935,1,8,132,won,75.0,29.1,38.798179698162386
497,2024-08-19,5351,6,5,123,lost,50.0,33.19,66.37905516942067
498,2024-05-30,3263,2,10,340,lost,220.0,48.29,21.948797409649657
499,2024-10-19,6175,7,6,124,lost,500.0,183.17,36.63363645279138
500,2024-09-18,5893,7,5,80,lost,50.0,23.38,46.75423984820007
501,2024-09-05,6807,3,10,311,won,220.0,60.44,27.47134837114454
502,2024-09-04,6099,7,1,452,lost,250.0,103.41,41.36204673478692
503,2024-08-22,6291,1,10,92,lost,220.0,25.07,11.395529627473053
504,2024-10-05,4833,9,4,44,lost,200.0,155.61,77.80542474042655
505,2024-05-25,8976,8,9,383,won,120.0,41.0,34.16884338261759
506,2024-08-27,1645,10,6,317,lost,500.0,235.65,47.129648869203635
507,2024-05-03,3526,4,4,300,lost,200.0,154.23,77.1158173421506
508,2024-12-29,9740,4,4,5,lost,200.0,141.41,70.70644391627536
509,2024-03-14,6994,2,2,163,lost,300.0,194.9,64.96699041057674
510,2024-01-22,6446,2,2,443,lost,300.0,115.39,38.46422848497999
511,2024-05-28,4722,1,8,508,won,75.0,22.26,29.679657303816654
512,2024-11-27,7832,7,6,378,lost,500.0,256.37,51.27412296644371
513,2024-12-07,342,9,4,243,lost,200.0,132.9,66.44792969513857
514,2024-08-15,875,9,3,365,lost,150.0,66.77,44.51209200691884
515,2024-10-25,3366,8,1,45,lost,250.0,153.08,61.23003211526839
516,2024-06-10,2374,2,1,216,lost,250.0,113.33,45.33033799575921
517,2024-09-18,4189,1,8,171,won,75.0,28.15,37.537212685052964
518,2024-07-22,2914,6,8,52,lost,75.0,25.22,33.62633302612156
519,2024-05-17,9825,8,6,40,lost,500.0,373.08,74.61686380856491
520,2024-02-11,9453,6,2,206,lost,300.0,271.29,90.43068106048014
521,2024-05-27,4250,3,4,45,won,200.0,180.18,90.09040674384893
522,2024-06-01,5991,6,1,20,won,250.0,172.37,68.94646779837906
523,2024-10-30,1838,9,9,406,lost,120.0,9.47,7.894365039722437
525,2024-08-23,819,5,9,247,lost,120.0,56.32,46.93411047711554
526,2024-09-03,4588,3,2,245,lost,300.0,126.62,42.206092932129934
528,2024-07-31,581,7,9,98,lost,120.0,45.8,38.16342161176147
529,2024-12-31,7899,6,1,261,lost,250.0,113.87,45.548568410525064
530,2024-09-03,2837,5,7,50,lost,100.0,70.76,70.76344710790892
531,2024-06-04,9800,7,6,4,lost,500.0,384.83,76.96663957611784
532,2024-05-17,9679,5,6,15,lost,500.0,353.48,70.69692941741891
533,2024-11-18,1524,5,10,70,won,220.0,114.4,52.001623952170334
534,2024-10-01,6230,9,9,77,lost,120.0,58.27,48.55500878476734
535,2024-10-01,8767,3,1,745,won,250.0,102.64,41.054888492976936
536,2024-06-14,5086,8,8,85,lost,75.0,32.0,42.66847645839211
537,2024-03-19,9531,10,2,688,lost,300.0,186.22,62.07226689604983
538,2024-07-19,2931,2,10,35,lost,220.0,72.64,33.01972862276132
539,2024-10-26,9319,4,8,77,lost,75.0,25.21,33.6125331512844
540,2024-07-28,8161,3,6,443,lost,500.0,179.63,35.92648915795681
541,2024-12-06,9569,7,3,101,lost,150.0,66.4,44.26642131410254
542,2024-11-27,1351,6,9,28,won,120.0,63.36,52.795903400184336
543,2024-12-26,5723,7,1,131,lost,250.0,118.44,47.37697739744615
544,2024-04-08,392,10,10,60,won,220.0,108.46,49.30003783452695
545,2024-04-23,9998,8,9,118,lost,120.0,71.56,59.63669145062959
546,2024-11-16,6638,10,5,143,lost,50.0,30.05,60.10898090598454
547,2024-03-26,5715,4,8,197,lost,75.0,24.48,32.64525385841458
548,2024-09-14,625,4,7,32,lost,100.0,79.03,79.03088888428803
549,2024-06-17,2043,7,3,256,lost,150.0,59.84,39.89444283953359
550,2024-09-04,870,9,2,103,lost,300.0,216.48,72.15935775010571
551,2024-04-24,8357,3,9,120,lost,120.0,40.68,33.90379596461874
552,2024-11-27,4590,4,8,34,lost,75.0,36.04,48.05516875480917
553,2024-04-28,6540,8,7,217,lost,100.0,67.68,67.68105956489293
554,2024-07-01,6798,5,6,17,lost,500.0,346.82,69.3646339116594
555,2024-12-17,7554,1,10,139,lost,220.0,115.58,52.537580694873014
556,2024-09-02,7471,7,3,344,lost,150.0,58.32,38.88138358175896
557,2024-02-15,503,9,2,41,won,300.0,182.7,60.900378767656534
558,2024-10-16,1381,8,9,122,won,120.0,51.13,42.60669707259704
559,2024-01-10,7297,8,9,667,won,120.0,35.33,29.443735758079534
560,2024-08-26,6370,9,1,42,lost,250.0,103.46,41.383233161822126
561,2024-05-05,6368,1,2,242,lost,300.0,155.11,51.7019867217622
562,2024-03-21,1639,7,1,200,lost,250.0,102.75,41.099524725130465
563,2024-12-09,4807,7,3,276,won,150.0,77.44,51.62949874207435
564,2024-03-22,6744,2,5,188,won,50.0,31.2,62.399387327926505
565,2024-01-18,6067,10,10,69,lost,220.0,95.29,43.312277039578106
566,2024-04-16,9186,8,8,114,lost,75.0,24.75,32.998891185873624
567,2024-09-19,1758,8,9,360,lost,120.0,38.4,31.997187418595956
568,2024-01-14,7769,1,7,186,lost,100.0,76.1,76.10338979966353
569,2024-04-23,1317,2,8,526,lost,75.0,11.37,15.153959272903265
570,2024-08-03,6767,1,4,305,lost,200.0,146.14,73.06904457155116
571,2024-04-21,5900,2,8,115,won,75.0,19.44,25.92198672316791
572,2024-02-01,9415,3,8,129,lost,75.0,30.55,40.733480462189185
573,2024-03-29,5819,10,4,337,lost,200.0,160.23,80.11656294410382
574,2024-09-14,4770,6,3,2,lost,150.0,134.97,89.97745018962735
575,2024-09-20,7096,4,10,49,lost,220.0,86.65,39.388319307026784
576,2024-01-03,1351,9,5,79,lost,50.0,29.62,59.23274439250934
577,2024-02-04,4354,1,7,113,won,100.0,81.94,81.9410377616144
578,2024-11-18,1641,6,8,137,won,75.0,27.58,36.769256276031705
579,2024-04-14,3906,4,6,89,lost,500.0,302.51,60.50185201975957
580,2024-06-07,5685,10,8,178,lost,75.0,25.47,33.956651532528
581,2024-11-16,2028,5,9,565,lost,120.0,31.32,26.10232994610896
582,2024-03-11,2984,3,9,85,lost,120.0,59.16,49.29794141673326
583,2024-06-29,5199,9,1,31,won,250.0,141.43,56.57286156766038
584,2024-01-08,6657,9,6,25,lost,500.0,325.77,65.15492853019963
585,2024-12-25,9844,6,1,57,lost,250.0,159.14,63.65665929386542
586,2024-09-20,9028,6,4,178,won,200.0,151.76,75.88161230510354
587,2024-10-10,7094,5,9,37,lost,120.0,62.41,52.00902842082042
588,2024-06-20,2383,1,5,43,lost,50.0,29.4,58.79598228534225
589,2024-09-11,2494,6,6,159,lost,500.0,306.91,61.38177693994909
591,2024-09-17,6637,4,5,102,lost,50.0,28.35,56.693979595116105
592,2024-05-01,9697,10,10,61,lost,220.0,109.26,49.6642334231385
593,2024-10-10,7066,9,7,225,lost,100.0,46.66,46.65987054166057
594,2024-11-14,2479,5,8,2,lost,75.0,48.5,64.67293394029639
595,2024-05-09,2939,2,8,233,won,75.0,12.56,16.749953631067463
596,2024-03-30,2258,8,7,13,lost,100.0,65.39,65.39493560221258
597,2024-11-25,9866,5,7,100,won,100.0,54.15,54.14932183443672
598,2024-06-05,7608,3,5,216,won,50.0,36.29,72.58473066530229
599,2024-10-05,1345,6,3,144,won,150.0,43.2,28.79853956382382
600,2024-10-11,1597,10,8,288,lost,75.0,25.89,34.521008329055746
601,2024-12-19,1340,10,5,124,lost,50.0,30.25,60.49455353462208
602,2024-11-09,668,4,10,327,lost,220.0,53.46,24.30067348528226
603,2024-04-04,5605,2,10,61,lost,220.0,78.06,35.482675653639035
604,2024-04-01,5546,4,1,292,lost,250.0,84.89,33.955320916192306
605,2024-10-29,9160,6,4,228,lost,200.0,149.88,74.93779170600958
606,2024-12-08,1143,4,2,121,won,300.0,209.73,69.90967137966145
607,2024-09-26,7076,6,6,25,lost,500.0,310.49,62.09852148277532
608,2024-11-30,1338,1,9,375,lost,120.0,34.65,28.873070169515515
609,2024-05-12,1772,2,1,58,won,250.0,133.84,53.53527403811712
610,2024-07-29,8242,8,3,2,lost,150.0,118.18,78.78565195085055
611,2024-03-05,2531,2,3,136,lost,150.0,76.73,51.15360290956837
612,2024-11-21,1141,7,10,633,lost,220.0,15.11,6.868668622169125
613,2024-09-25,3197,8,6,55,lost,500.0,222.11,44.4222043774281
614,2024-08-17,4449,8,4,62,lost,200.0,179.7,89.84910987977234
615,2024-10-01,4433,4,5,99,lost,50.0,27.7,55.3955332683215
616,2024-05-29,4006,5,10,144,lost,220.0,69.88,31.7641029297324
617,2024-05-04,9127,4,6,16,lost,500.0,310.64,62.12811542325331
618,2024-02-18,2586,2,3,428,lost,150.0,66.26,44.17646612942569
620,2024-03-28,1371,7,4,67,lost,200.0,184.67,92.33295538446953
621,2024-12-16,3097,3,9,67,lost,120.0,66.07,55.05820812122235
622,2024-12-24,2980,3,9,88,lost,120.0,69.73,58.10627641236918
623,2024-05-28,9991,4,6,173,lost,500.0,281.48,56.29659157826671
624,2024-06-30,2353,2,6,194,won,500.0,329.02,65.80457469549792
625,2024-09-07,7516,1,7,512,lost,100.0,74.55,74.54829275271017
626,2024-06-13,3849,10,8,105,won,75.0,35.91,47.874801640063524
627,2024-07-29,4791,5,3,261,lost,150.0,59.42,39.613466725704534
628,2024-06-17,5875,10,4,120,lost,200.0,171.42,85.71072210854967
629,2024-10-28,9891,9,7,565,lost,100.0,83.29,83.29431390760364
630,2024-02-17,3222,6,9,43,lost,120.0,70.14,58.45244470728042
631,2024-09-02,3118,7,3,535,lost,150.0,74.58,49.7204452952873
632,2024-05-05,4396,7,3,282,lost,150.0,46.14,30.760931410647085
633,2024-04-01,5216,6,4,39,lost,200.0,183.75,91.87423711630134
634,2024-06-16,6278,10,9,697,lost,120.0,28.09,23.40680968286315
635,2024-11-17,3896,5,8,485,lost,75.0,20.27,27.031087145691362
636,2024-12-26,1833,7,1,31,lost,250.0,174.35,69.74183410358627
637,2024-10-24,2819,1,10,51,won,220.0,107.95,49.06999350499204
638,2024-02-13,6930,9,5,92,lost,50.0,31.4,62.79330170334441
640,2024-03-28,8652,3,7,19,lost,100.0,65.35,65.35205117850612
641,2024-06-22,4645,5,10,286,lost,220.0,58.35,26.524506962243514
642,2024-04-13,2671,1,4,165,lost,200.0,161.09,80.54494481477961
643,2024-11-14,4405,2,9,10,lost,120.0,85.12,70.93038037720763
644,2024-11-07,4977,4,5,113,lost,50.0,29.07,58.130428580963525
645,2024-02-08,6174,5,6,220,lost,500.0,167.91,33.58156173586133
646,2024-03-10,776,7,3,43,lost,150.0,83.41,55.6033757785159
647,2024-12-31,7349,8,2,240,lost,300.0,177.02,59.0070701325595
648,2024-12-18,4127,5,7,125,lost,100.0,66.22,66.2222264857627
649,2024-10-21,219,4,6,187,won,500.0,150.52,30.10440944316832
650,2024-09-18,5767,6,3,425,lost,150.0,54.01,36.00479614709399
651,2024-06-23,6053,7,6,255,won,500.0,219.24,43.848526146059314
652,2024-08-24,6740,8,3,48,lost,150.0,133.53,89.016937215412
653,2024-10-09,5469,8,5,289,lost,50.0,28.15,56.29783020390536
654,2024-10-11,7372,4,7,67,lost,100.0,59.23,59.226904954948715
655,2024-04-16,7410,4,3,192,lost,150.0,61.63,41.08497852520103
656,2024-11-17,8203,10,1,31,lost,250.0,126.51,50.602487231084524
657,2024-03-17,8709,2,9,51,lost,120.0,63.94,53.285036677411696
658,2024-09-03,8823,10,10,24,lost,220.0,106.22,48.28360705478043
660,2024-11-06,989,5,9,230,lost,120.0,36.01,30.011297563578815
661,2024-11-06,4873,3,6,156,lost,500.0,271.81,54.36245261903864
662,2024-09-24,3773,3,6,205,lost,500.0,236.9,47.37923524224988
663,2024-04-26,8147,2,5,76,lost,50.0,27.86,55.71229138108299
664,2024-08-27,583,3,3,59,lost,150.0,73.81,49.205382393731874
665,2024-04-25,6278,8,2,14,lost,300.0,191.88,63.958853543397304
666,2024-02-10,7883,5,8,865,lost,75.0,25.54,34.048672124923804
667,2024-11-21,7269,3,2,46,lost,300.0,205.7,68.5674565938554
668,2024-01-29,8008,1,6,173,lost,500.0,341.61,68.32278184328854
669,2024-10-28,3176,1,7,241,lost,100.0,45.17,45.17110235452394
670,2024-10-04,5652,7,3,30,lost,150.0,97.65,65.10261286788723
671,2024-09-01,2039,4,8,10,lost,75.0,47.93,63.90991253292078
672,2024-05-17,3289,7,4,114,won,200.0,160.57,80.2867994675147
673,2024-11-20,5359,9,9,248,lost,120.0,52.37,43.64569036940782
674,2024-08-01,6408,8,3,59,lost,150.0,67.41,44.94308800075626
675,2024-11-18,9041,6,1,157,lost,250.0,93.55,37.4206906640104
676,2024-03-25,7018,8,1,195,lost,250.0,118.31,47.32319230125297
677,2024-07-26,1802,9,1,985,lost,250.0,63.64,25.454494435729504
678,2024-06-23,7245,10,4,227,lost,200.0,140.72,70.36198207773208
679,2024-12-07,6548,8,3,53,lost,150.0,95.69,63.7941608916468
680,2024-08-08,515,9,3,319,lost,150.0,53.05,35.36616741941807
681,2024-11-02,9146,4,8,65,lost,75.0,25.55,34.06456447831528
682,2024-11-04,7756,6,3,348,lost,150.0,74.85,49.90047265896388
683,2024-09-13,3661,5,7,176,won,100.0,51.6,51.60150113630144
684,2024-03-06,4302,10,7,48,lost,100.0,61.4,61.40415925124934
685,2024-08-25,1036,9,8,30,lost,75.0,29.16,38.88408968651666
686,2024-08-19,6108,3,6,102,won,500.0,239.72,47.9430492935564
687,2024-03-13,2006,3,2,83,lost,300.0,189.42,63.141408833328086
688,2024-05-26,879,5,7,212,lost,100.0,39.44,39.44279215738854
689,2024-07-30,8759,10,9,192,lost,120.0,39.94,33.2837048237529
690,2024-04-18,4686,4,10,106,lost,220.0,101.34,46.0624738924708
691,2024-02-16,2189,5,3,293,won,150.0,42.17,28.113351424600918
692,2024-09-06,1241,3,9,33,lost,120.0,72.81,60.677960269283815
693,2024-01-29,3638,4,2,123,won,300.0,165.14,55.04676810559794
694,2024-12-06,4367,7,4,351,lost,200.0,146.36,73.18182318712616
695,2024-01-08,7519,7,4,952,won,200.0,100.22,50.110275873790016
696,2024-08-07,4033,6,8,251,lost,75.0,31.11,41.47973151936734
697,2024-11-17,7069,7,1,216,lost,250.0,82.21,32.88217879116376
698,2024-03-04,131,4,8,63,lost,75.0,28.75,38.330707062773826
699,2024-01-13,5280,10,5,140,lost,50.0,30.4,60.79022188220419
700,2024-01-25,8714,7,3,60,lost,150.0,90.48,60.318901387572076
701,2024-07-15,6974,5,2,7,lost,300.0,216.51,72.17118235014883
702,2024-05-20,5098,6,5,299,won,50.0,21.16,42.312885873004745
703,2024-09-20,1263,7,6,30,lost,500.0,312.94,62.588057283601074
704,2024-03-03,4717,8,2,137,lost,300.0,179.53,59.844745158449534
705,2024-11-12,7142,3,10,139,won,220.0,82.05,37.29386829235757
706,2024-09-28,3073,10,5,704,lost,50.0,17.17,34.34240744441772
707,2024-03-09,7113,2,5,120,lost,50.0,41.86,83.7248639117412
708,2024-02-20,5639,5,2,443,won,300.0,162.82,54.273592034437826
709,2024-04-09,7903,1,4,163,lost,200.0,147.01,73.50496574028384
710,2024-06-09,1607,2,5,30,lost,50.0,31.77,63.5396218299072
711,2024-08-31,5084,6,9,64,won,120.0,62.01,51.67604435953323
712,2024-03-20,5245,4,6,62,lost,500.0,230.94,46.1881336296597
713,2024-05-06,7492,6,7,44,lost,100.0,53.64,53.63874533869992
714,2024-01-16,1179,3,8,200,lost,75.0,13.91,18.541347636183954
715,2024-03-15,8702,4,4,295,lost,200.0,158.23,79.11712129529687
716,2024-07-21,9622,5,2,44,lost,300.0,219.65,73.21767267059099
717,2024-07-15,708,8,8,11,lost,75.0,35.46,47.28110213873479
718,2024-05-13,8829,1,7,490,won,100.0,60.06,60.05919939307728
719,2024-04-24,2136,7,2,3,lost,300.0,266.31,88.77032096094437
720,2024-02-22,4602,2,3,119,lost,150.0,85.39,56.92448635249263
721,2024-09-26,7727,7,1,2,lost,250.0,176.85,70.7402213217955
722,2024-02-12,4627,10,6,230,lost,500.0,180.01,36.002751821137366
723,2024-09-04,2150,4,10,113,won,220.0,89.44,40.65641124561048
724,2024-12-27,2860,8,4,3,lost,200.0,165.16,82.57888138440786
725,2024-10-13,6725,8,8,99,won,75.0,37.81,50.415981900634335
726,2024-08-25,5756,6,10,153,won,220.0,79.82,36.2805600756863
727,2024-02-20,1684,4,2,248,lost,300.0,195.16,65.0541675536136
728,2024-12-19,365,8,5,26,won,50.0,28.18,56.36461200194142
729,2024-06-29,9901,1,4,124,won,200.0,127.95,63.97657527050269
730,2024-07-01,1860,3,9,115,lost,120.0,64.67,53.88896034441532
731,2024-11-04,7706,1,3,88,lost,150.0,108.44,72.29169177665042
732,2024-05-25,5746,7,8,150,lost,75.0,27.83,37.10209786100585
733,2024-08-14,7594,4,3,162,lost,150.0,75.55,50.36667307952049
734,2024-10-12,7035,10,5,205,lost,50.0,21.5,43.00564054057542
735,2024-11-09,4783,2,1,928,lost,250.0,89.93,35.972002538794044
736,2024-01-07,1415,9,10,59,lost,220.0,77.5,35.225645313062294
737,2024-06-20,1909,8,8,391,lost,75.0,12.5,16.66460670120469
738,2024-12-09,9053,1,4,143,lost,200.0,169.97,84.98594606964564
739,2024-11-12,6878,4,1,80,lost,250.0,104.94,41.975201946851314
740,2024-08-03,7140,10,6,91,lost,500.0,298.45,59.68995167347276
741,2024-07-19,2637,1,7,363,lost,100.0,41.73,41.73281905178382
742,2024-09-26,6635,3,8,131,lost,75.0,21.13,28.166944433124677
